epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
129,23802.4,0.64078,0.48544,1.05902,0.97078,0.92374,0.98038,0.82602,0.64596,0.36201,0.99063,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
130,23986.5,0.64003,0.47878,1.05898,0.97121,0.92218,0.98019,0.82681,0.64476,0.36175,0.98975,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145,0.0108435,0.0036145
131,24171.1,0.64217,0.48559,1.06207,0.9713,0.92167,0.98011,0.82789,0.64329,0.36128,0.9882,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
132,24355.2,0.6372,0.476,1.0549,0.97152,0.91921,0.98011,0.82801,0.64218,0.36064,0.98716,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155,0.0105465,0.0035155
133,24538.8,0.6418,0.48075,1.05811,0.97069,0.92239,0.97991,0.82793,0.64092,0.36029,0.98622,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
134,24723.3,0.63507,0.47545,1.05798,0.97107,0.92108,0.97998,0.82825,0.63935,0.36005,0.98516,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165,0.0102495,0.0034165
135,24907.1,0.63519,0.47314,1.05748,0.97091,0.92054,0.97994,0.82992,0.63822,0.35943,0.98424,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
136,25091.1,0.62803,0.47249,1.05182,0.96946,0.92011,0.97882,0.83062,0.63671,0.3589,0.98316,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175,0.0099525,0.0033175
137,25275.8,0.62654,0.46951,1.04644,0.96894,0.92377,0.97954,0.83077,0.6353,0.35827,0.98198,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
138,25460.5,0.62294,0.46594,1.04742,0.96814,0.92367,0.97896,0.83166,0.63407,0.35756,0.98105,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185,0.0096555,0.0032185
139,25644.9,0.62373,0.46776,1.0439,0.96201,0.9261,0.97896,0.83014,0.63304,0.35683,0.98022,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
140,25828.9,0.62625,0.46606,1.0495,0.96544,0.92606,0.97902,0.83084,0.63155,0.35665,0.97913,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195,0.0093585,0.0031195
141,26013.6,0.62099,0.46467,1.0429,0.96558,0.92644,0.97917,0.83181,0.63036,0.35603,0.97814,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
142,26197.6,0.61577,0.46023,1.04776,0.9668,0.92645,0.97934,0.83221,0.62914,0.35557,0.97726,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205,0.0090615,0.0030205
143,26381.8,0.61214,0.45802,1.04264,0.96654,0.92645,0.9794,0.83309,0.62753,0.35512,0.97611,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
144,26566.5,0.61439,0.45949,1.04383,0.9635,0.92976,0.97956,0.83348,0.62606,0.35446,0.97508,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215,0.0087645,0.0029215
145,26752.1,0.60622,0.45006,1.03921,0.95797,0.93167,0.9796,0.83423,0.62448,0.35417,0.97405,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
146,26936,0.60489,0.44762,1.03563,0.9618,0.93117,0.97967,0.8357,0.62298,0.35362,0.9731,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225,0.0084675,0.0028225
147,27120.3,0.59336,0.44806,1.03225,0.96315,0.93062,0.97982,0.83589,0.62154,0.3531,0.97211,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
148,27304.3,0.59962,0.44664,1.03468,0.96539,0.93077,0.98102,0.83771,0.62007,0.35241,0.97105,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235,0.0081705,0.0027235
149,27488.9,0.59654,0.44321,1.03337,0.96621,0.93055,0.98105,0.83657,0.61882,0.35151,0.97,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
150,27673.4,0.58737,0.44287,1.02897,0.96604,0.93063,0.98108,0.83727,0.61741,0.35098,0.96906,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245,0.0078735,0.0026245
151,27858,0.58596,0.44095,1.0299,0.96546,0.93175,0.98113,0.8382,0.61576,0.35073,0.96801,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
152,28041.8,0.58482,0.43845,1.02696,0.96417,0.93256,0.98118,0.83837,0.61463,0.35002,0.96732,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255,0.0075765,0.0025255
153,28226.3,0.58083,0.4317,1.0272,0.9636,0.93474,0.98123,0.83901,0.61351,0.34921,0.96667,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
154,28410.3,0.58082,0.43419,1.02854,0.96223,0.93712,0.98129,0.83986,0.61198,0.3488,0.96574,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265,0.0072795,0.0024265
155,28595,0.58661,0.43947,1.02708,0.96458,0.93594,0.98135,0.8406,0.61066,0.34801,0.96484,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
156,28778.9,0.58063,0.43419,1.02349,0.96664,0.93395,0.98139,0.84086,0.60923,0.34748,0.96381,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275,0.0069825,0.0023275
157,28963.6,0.57537,0.43226,1.02329,0.96334,0.93868,0.98144,0.83909,0.60815,0.34654,0.96317,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
158,29147.1,0.57414,0.42609,1.02277,0.96417,0.93884,0.98146,0.84132,0.60668,0.34565,0.96224,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285,0.0066855,0.0022285
159,29331.4,0.56999,0.4259,1.02299,0.96317,0.93973,0.98151,0.84146,0.60497,0.34503,0.96098,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
160,29514.9,0.56549,0.42408,1.01813,0.96125,0.93974,0.98143,0.84204,0.60353,0.34475,0.95978,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295,0.0063885,0.0021295
161,29698.8,0.55786,0.42197,1.01611,0.95932,0.94128,0.98138,0.84182,0.60221,0.34424,0.95895,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
162,29882.1,0.55905,0.41422,1.01224,0.96149,0.94088,0.98148,0.84236,0.60054,0.34371,0.95793,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305,0.0060915,0.0020305
163,30066.6,0.55906,0.4178,1.01783,0.96156,0.94055,0.98134,0.84253,0.59883,0.34292,0.95705,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
164,30249.7,0.5571,0.41992,1.01826,0.96212,0.94064,0.98143,0.84336,0.59744,0.34215,0.95626,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315,0.0057945,0.0019315
165,30433.3,0.55526,0.4142,1.01476,0.96259,0.94104,0.98146,0.84238,0.59592,0.34163,0.95532,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
166,30617,0.54873,0.41404,1.00794,0.96088,0.94252,0.98153,0.84279,0.5946,0.34115,0.95423,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325,0.0054975,0.0018325
167,30800.7,0.54623,0.40919,1.00732,0.96263,0.94121,0.98152,0.84258,0.59335,0.34048,0.95331,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
168,30983.4,0.54528,0.40817,1.0063,0.96105,0.94365,0.98161,0.84307,0.59206,0.33993,0.95236,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335,0.0052005,0.0017335
169,31166.6,0.53914,0.40183,1.00001,0.95849,0.94453,0.98166,0.84339,0.59082,0.33931,0.95154,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
170,31351,0.54392,0.40863,1.00547,0.95998,0.94325,0.98149,0.84323,0.58946,0.33872,0.95073,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345,0.0049035,0.0016345
171,31534.9,0.5378,0.40524,1.0029,0.95971,0.94413,0.98154,0.84413,0.58811,0.33802,0.94984,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
172,31717.4,0.54411,0.40596,1.00652,0.9583,0.94477,0.98159,0.84501,0.58677,0.33742,0.949,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355,0.0046065,0.0015355
173,31900.6,0.53707,0.39904,1.00446,0.95873,0.94501,0.98171,0.84508,0.58582,0.33658,0.9485,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
174,32083.3,0.5253,0.39222,0.99821,0.95983,0.94501,0.98168,0.84594,0.58459,0.33592,0.94755,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365,0.0043095,0.0014365
175,32266.6,0.52366,0.39605,0.99586,0.95978,0.94501,0.98167,0.84598,0.58332,0.33548,0.94675,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
176,32449.9,0.52443,0.39323,0.9976,0.95835,0.94556,0.98169,0.8462,0.58203,0.33477,0.94592,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375,0.0040125,0.0013375
177,32634.1,0.52031,0.39119,0.99492,0.95904,0.94549,0.98172,0.84731,0.58086,0.33412,0.9452,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
178,32816.8,0.52075,0.38843,0.99222,0.95815,0.94573,0.9817,0.84726,0.57947,0.33353,0.94403,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385,0.0037155,0.0012385
179,33000.5,0.51835,0.38925,0.99248,0.95888,0.94573,0.98169,0.84882,0.5782,0.33287,0.94315,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
180,33183.8,0.50956,0.38375,0.98746,0.95736,0.94621,0.98175,0.85041,0.57709,0.33267,0.94231,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395,0.0034185,0.0011395
181,33368.1,0.51137,0.38622,0.99078,0.95854,0.94621,0.98176,0.8508,0.57609,0.33211,0.94169,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
182,33552.4,0.50745,0.38314,0.99206,0.95674,0.94701,0.98174,0.85122,0.57508,0.33146,0.94114,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405,0.0031215,0.0010405
183,33736.9,0.50477,0.38088,0.9879,0.95641,0.94741,0.98174,0.85125,0.57405,0.33109,0.94054,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
184,33921,0.50508,0.37815,0.98899,0.95625,0.94746,0.98166,0.85215,0.57278,0.33075,0.93975,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415,0.0028245,0.0009415
185,34105.2,0.50304,0.38249,0.9865,0.95617,0.94743,0.98165,0.85247,0.57182,0.33047,0.93919,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
186,34289.1,0.49581,0.37494,0.9842,0.95607,0.94813,0.98167,0.85359,0.57054,0.33022,0.93832,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425,0.0025275,0.0008425
187,34472.8,0.49838,0.37688,0.98336,0.95613,0.94775,0.98171,0.85302,0.56948,0.33018,0.93764,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
188,34657.2,0.49155,0.37004,0.98247,0.95609,0.94778,0.98158,0.85375,0.5681,0.32955,0.9368,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435,0.0022305,0.0007435
189,34841.5,0.49331,0.37267,0.98076,0.95624,0.94765,0.98152,0.85413,0.567,0.3293,0.9363,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
190,35026.6,0.49348,0.37116,0.98247,0.95609,0.94908,0.98149,0.8535,0.56584,0.32891,0.93549,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445,0.0019335,0.0006445
191,35233,0.48958,0.32364,0.97989,0.95557,0.94914,0.98151,0.85467,0.56456,0.32861,0.93483,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
192,35417.9,0.46386,0.30737,0.96947,0.95588,0.94989,0.98146,0.85579,0.5632,0.32815,0.934,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455,0.0016365,0.0005455
193,35602.1,0.46465,0.30317,0.96728,0.95638,0.95013,0.98142,0.85552,0.56217,0.32763,0.93343,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
194,35786.8,0.45352,0.29692,0.95931,0.95557,0.95077,0.98134,0.85577,0.56067,0.32709,0.93269,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465,0.0013395,0.0004465
195,35970.8,0.44868,0.29292,0.9588,0.95552,0.95107,0.98133,0.85635,0.55927,0.32654,0.93185,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
196,36156.4,0.44718,0.29488,0.9579,0.9554,0.95105,0.98127,0.85659,0.55743,0.32633,0.93039,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475,0.0010425,0.0003475
197,36340.9,0.44461,0.29245,0.95672,0.95561,0.9516,0.98126,0.8563,0.55609,0.32559,0.92969,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
198,36525.8,0.44001,0.28876,0.95296,0.95544,0.95216,0.98135,0.85631,0.55467,0.32527,0.92882,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485,0.0007455,0.0002485
199,36710.4,0.43617,0.2861,0.95182,0.95492,0.95282,0.98146,0.8568,0.5534,0.32501,0.92807,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
200,36896.5,0.43666,0.29154,0.95412,0.95443,0.95307,0.98164,0.85733,0.5518,0.32468,0.92711,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495,0.0004485,0.0001495
